meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
0.19146168 ,0.05186218 ,0.20249513 ,0.15319038 ,0.22869396 ,0.07550357 ,4.19650955 ,45.86416062 ,0.91241405 ,0.28487222 ,0.09005848 ,0.19146168 ,0.06582745 ,0.01624366 ,0.21052632 ,0.16778274 ,0.09375000 ,0.65625000 ,0.56250000 ,0.10569106 ,male
0.19376935 ,0.05833488 ,0.20619783 ,0.14936535 ,0.24285878 ,0.09349343 ,5.25123906 ,74.42649286 ,0.92991629 ,0.38185332 ,0.08997141 ,0.19376935 ,0.07836285 ,0.01573255 ,0.25396825 ,0.16178385 ,0.09375000 ,0.65625000 ,0.56250000 ,0.13327423 ,male
0.19492093 ,0.05628480 ,0.20843049 ,0.14816144 ,0.24233184 ,0.09417040 ,6.98366749 ,116.95930930 ,0.92409947 ,0.31400647 ,0.09008969 ,0.19492093 ,0.06347518 ,0.01567091 ,0.21917808 ,0.14795918 ,0.09375000 ,0.36718750 ,0.27343750 ,0.09880952 ,male
0.19380819 ,0.05496911 ,0.20223281 ,0.15248468 ,0.24111641 ,0.08863172 ,4.05790858 ,44.44703926 ,0.91479971 ,0.29986270 ,0.08996596 ,0.19380819 ,0.08312789 ,0.01626016 ,0.25000000 ,0.23018293 ,0.00781250 ,1.98437500 ,1.97656250 ,0.11699605 ,male
0.19358900 ,0.05235065 ,0.20153595 ,0.16379085 ,0.23562092 ,0.07183007 ,5.41771276 ,66.09116540 ,0.90969250 ,0.29522231 ,0.09013072 ,0.19358900 ,0.08150473 ,0.01614531 ,0.26229508 ,0.25689338 ,0.00781250 ,3.24218750 ,3.23437500 ,0.08175963 ,male
0.19829536 ,0.05455430 ,0.21451613 ,0.15580645 ,0.23689150 ,0.08108504 ,3.84495939 ,33.68011344 ,0.90375535 ,0.27160107 ,0.09011730 ,0.19829536 ,0.11202275 ,0.01767956 ,0.27586207 ,0.27701823 ,0.00781250 ,2.07031250 ,2.06250000 ,0.09299242 ,male
0.19877805 ,0.05675451 ,0.21061584 ,0.15970675 ,0.24161290 ,0.08190616 ,6.23033477 ,85.99679162 ,0.90597908 ,0.30796488 ,0.09011730 ,0.19877805 ,0.07213573 ,0.01789709 ,0.15094340 ,0.14555921 ,0.09375000 ,0.42187500 ,0.32812500 ,0.12676963 ,male
0.20631224 ,0.05464179 ,0.21851582 ,0.16299270 ,0.25751825 ,0.09452555 ,3.95772550 ,34.31916540 ,0.91121518 ,0.25762944 ,0.09009732 ,0.20631224 ,0.07305133 ,0.01579467 ,0.19753086 ,0.15920139 ,0.09375000 ,0.38281250 ,0.28906250 ,0.24447174 ,male
0.11777770 ,0.07952757 ,0.11117647 ,0.04673529 ,0.19682353 ,0.15008824 ,23.53806144 ,671.83424110 ,0.90191357 ,0.56283423 ,0.00000000 ,0.11777770 ,0.09114659 ,0.01564027 ,0.27586207 ,0.00781250 ,0.00781250 ,0.00781250 ,0.00000000 ,0.00000000 ,male
0.10578203 ,0.08124686 ,0.10278924 ,0.02276423 ,0.18824265 ,0.16547842 ,27.95290068 ,903.78908600 ,0.89329975 ,0.55355262 ,0.00000000 ,0.10578203 ,0.08791817 ,0.01612903 ,0.26666667 ,0.00781250 ,0.00781250 ,0.00781250 ,0.00000000 ,0.00000000 ,male
0.10700936 ,0.08131255 ,0.10278751 ,0.02516375 ,0.18894136 ,0.16377761 ,24.70511850 ,714.69689490 ,0.89134781 ,0.57677811 ,0.00000000 ,0.10700936 ,0.07590686 ,0.01600000 ,0.22222222 ,0.00781250 ,0.00781250 ,0.00781250 ,0.00000000 ,0.00000000 ,male
0.11900630 ,0.08308251 ,0.10621387 ,0.04552023 ,0.20008671 ,0.15456647 ,26.87967507 ,812.20408590 ,0.88392574 ,0.60414894 ,0.00000000 ,0.11900630 ,0.09296095 ,0.01635992 ,0.17582418 ,0.00781250 ,0.00781250 ,0.00781250 ,0.00000000 ,0.00000000 ,male
0.08252559 ,0.08091787 ,0.06124491 ,0.00830716 ,0.12965678 ,0.12134962 ,15.89100160 ,402.93261020 ,0.90600123 ,0.56168372 ,0.00000000 ,0.08252559 ,0.08738421 ,0.01581028 ,0.27118644 ,0.00797872 ,0.00781250 ,0.01562500 ,0.00781250 ,0.04347826 ,male
0.13067364 ,0.08288154 ,0.11696418 ,0.08228294 ,0.20485732 ,0.12257438 ,27.70511860 ,896.65034700 ,0.90040289 ,0.58446362 ,0.00000000 ,0.13067364 ,0.09038044 ,0.01661475 ,0.23880597 ,0.00781250 ,0.00781250 ,0.00781250 ,0.00000000 ,0.00000000 ,male
0.09672528 ,0.08379954 ,0.08685864 ,0.01759162 ,0.17316754 ,0.15557592 ,20.30714636 ,577.36977620 ,0.93991438 ,0.68764271 ,0.00000000 ,0.09672528 ,0.10079633 ,0.01639344 ,0.27118644 ,0.00818452 ,0.00781250 ,0.02343750 ,0.01562500 ,0.04878049 ,male
0.11997666 ,0.08147065 ,0.10989247 ,0.06021505 ,0.19268817 ,0.13247312 ,22.40086595 ,560.12278930 ,0.85487821 ,0.50537101 ,0.00000000 ,0.11997666 ,0.08120117 ,0.01579467 ,0.26229508 ,0.00781250 ,0.00781250 ,0.00781250 ,0.00000000 ,0.00000000 ,male
0.10686084 ,0.08695545 ,0.10067086 ,0.01408805 ,0.19194969 ,0.17786164 ,23.86044523 ,615.52739120 ,0.85285843 ,0.55714193 ,0.00000000 ,0.10686084 ,0.09492270 ,0.01579467 ,0.26229508 ,0.00781250 ,0.00781250 ,0.00781250 ,0.00000000 ,0.00000000 ,male
0.10090550 ,0.08050774 ,0.09824561 ,0.02920078 ,0.17684211 ,0.14764133 ,22.64938378 ,592.56338130 ,0.90847307 ,0.61701533 ,0.00000000 ,0.10090550 ,0.08157458 ,0.01760176 ,0.27586207 ,0.00781250 ,0.00781250 ,0.00781250 ,0.00000000 ,0.00000000 ,male
0.16950576 ,0.06693040 ,0.14097054 ,0.12447140 ,0.24263432 ,0.11816291 ,2.38467152 ,10.23994843 ,0.91999055 ,0.48410066 ,0.13393414 ,0.16950576 ,0.11056578 ,0.01741023 ,0.26666667 ,0.21614583 ,0.00781250 ,0.83593750 ,0.82812500 ,0.14308176 ,male
0.16331311 ,0.06485968 ,0.14995363 ,0.11165379 ,0.22698609 ,0.11533230 ,1.80198365 ,6.46142841 ,0.93764865 ,0.57780676 ,0.11684699 ,0.16331311 ,0.10184148 ,0.01565558 ,0.26666667 ,0.27251838 ,0.00781250 ,0.66406250 ,0.65625000 ,0.42380952 ,male
0.16092534 ,0.06862655 ,0.17348892 ,0.09883314 ,0.21122520 ,0.11239207 ,2.67033497 ,12.89599691 ,0.93398862 ,0.56698736 ,0.09687281 ,0.16092534 ,0.09751346 ,0.01990050 ,0.27118644 ,1.14302885 ,0.09375000 ,6.42968750 ,6.33593750 ,0.13933416 ,male
0.16485995 ,0.06717904 ,0.14810075 ,0.11893805 ,0.22910824 ,0.11017018 ,1.76401584 ,6.96166172 ,0.95289037 ,0.62602259 ,0.14162015 ,0.16485995 ,0.12695552 ,0.01649485 ,0.27586207 ,0.27527574 ,0.00781250 ,3.32031250 ,3.31250000 ,0.08040309 ,male
0.17742770 ,0.06785498 ,0.16319527 ,0.12122288 ,0.24631164 ,0.12508876 ,1.85887734 ,6.62125784 ,0.92332239 ,0.46238465 ,0.13088757 ,0.17742770 ,0.11103162 ,0.01766004 ,0.16000000 ,0.24150815 ,0.00781250 ,2.57812500 ,2.57031250 ,0.10555402 ,male
0.17668528 ,0.05848596 ,0.16178490 ,0.12558352 ,0.23002288 ,0.10443936 ,1.73025311 ,6.67264788 ,0.90911291 ,0.35837088 ,0.11308925 ,0.17668528 ,0.12812421 ,0.01707577 ,0.26666667 ,0.14355469 ,0.10937500 ,0.35156250 ,0.24218750 ,0.16129032 ,male
0.17902893 ,0.06536850 ,0.16445352 ,0.12641471 ,0.24768131 ,0.12126660 ,2.14188048 ,8.49310285 ,0.91294472 ,0.43657339 ,0.12641471 ,0.17902893 ,0.12599294 ,0.02666667 ,0.18181818 ,0.44010417 ,0.07031250 ,5.84375000 ,5.77343750 ,0.11035183 ,male
0.16635345 ,0.06243985 ,0.14958121 ,0.12012257 ,0.22909091 ,0.10896834 ,1.76284491 ,6.11098092 ,0.92775287 ,0.48204684 ,0.11411645 ,0.16635345 ,0.11394395 ,0.01742919 ,0.15686275 ,0.16367188 ,0.07031250 ,0.44531250 ,0.37500000 ,0.26157407 ,male
0.17375678 ,0.06503873 ,0.16664879 ,0.11710456 ,0.24121537 ,0.12411081 ,2.15601835 ,7.98053123 ,0.90980280 ,0.41864504 ,0.12661305 ,0.17375678 ,0.11046082 ,0.01843318 ,0.26229508 ,1.06054688 ,0.00781250 ,5.79687500 ,5.78906250 ,0.17350232 ,male
0.16802327 ,0.06330744 ,0.14576955 ,0.11656855 ,0.23078217 ,0.11421363 ,2.00976577 ,7.93820322 ,0.92611171 ,0.46204244 ,0.10856182 ,0.16802327 ,0.11152841 ,0.01619433 ,0.24615385 ,0.15500000 ,0.07812500 ,0.43750000 ,0.35937500 ,0.21648551 ,male
0.16935253 ,0.06816775 ,0.14283671 ,0.11580453 ,0.23928486 ,0.12348033 ,2.03874466 ,7.54650743 ,0.92162408 ,0.48263998 ,0.12047676 ,0.16935253 ,0.11109026 ,0.02325581 ,0.18181818 ,0.91796875 ,0.00781250 ,5.59375000 ,5.58593750 ,0.23925408 ,male
0.13041098 ,0.09319921 ,0.13523957 ,0.02510046 ,0.21703246 ,0.19193199 ,27.79818155 ,834.80091630 ,0.81273374 ,0.40325629 ,0.00000000 ,0.13041098 ,0.10776461 ,0.01871345 ,0.17021277 ,0.00781250 ,0.00781250 ,0.00781250 ,0.00000000 ,0.00000000 ,male
0.11677908 ,0.08569507 ,0.13199153 ,0.02580509 ,0.16610170 ,0.14029661 ,23.35982846 ,595.74437400 ,0.87083233 ,0.58347123 ,0.00000000 ,0.11677908 ,0.10003240 ,0.01668405 ,0.18604651 ,0.00781250 ,0.00781250 ,0.00781250 ,0.00000000 ,0.00000000 ,male
0.10716189 ,0.08495081 ,0.11428076 ,0.02402080 ,0.15941075 ,0.13538995 ,24.17367566 ,665.14980540 ,0.92075600 ,0.67624979 ,0.00000000 ,0.10716189 ,0.13211868 ,0.01581028 ,0.26666667 ,0.00824653 ,0.00781250 ,0.01562500 ,0.00781250 ,0.11764706 ,male
0.13109973 ,0.07896494 ,0.14994801 ,0.09729636 ,0.17688042 ,0.07958406 ,25.39335957 ,710.13587140 ,0.84343026 ,0.44514423 ,0.00000000 ,0.13109973 ,0.09361122 ,0.02000000 ,0.18604651 ,0.00781250 ,0.00781250 ,0.00781250 ,0.00000000 ,0.00000000 ,male
0.12619480 ,0.08457130 ,0.14090064 ,0.04343102 ,0.17652609 ,0.13309507 ,28.38535483 ,880.56378520 ,0.88268193 ,0.59832651 ,0.00000000 ,0.12619480 ,0.10477158 ,0.02000000 ,0.18390805 ,0.01903045 ,0.00781250 ,0.44531250 ,0.43750000 ,0.05263158 ,male
0.10712988 ,0.08427916 ,0.09535529 ,0.02887348 ,0.17251300 ,0.14363952 ,23.98783876 ,658.30502410 ,0.93977316 ,0.71646959 ,0.00000000 ,0.10712988 ,0.10776458 ,0.01795735 ,0.25396825 ,0.00781250 ,0.00781250 ,0.00781250 ,0.00000000 ,0.00000000 ,male
0.16480133 ,0.07055862 ,0.17571106 ,0.09544018 ,0.22690745 ,0.13146727 ,18.84960322 ,459.51729220 ,0.92029375 ,0.52514743 ,0.06004515 ,0.16480133 ,0.08609378 ,0.01634321 ,0.27118644 ,0.07031250 ,0.07031250 ,0.07031250 ,0.00000000 ,0.00000000 ,male
0.17484286 ,0.06663627 ,0.19103314 ,0.10788824 ,0.22669266 ,0.11880442 ,12.56854236 ,274.05084170 ,0.92233621 ,0.45464323 ,0.06003899 ,0.17484286 ,0.07239562 ,0.01629328 ,0.25000000 ,0.09951637 ,0.07031250 ,0.71093750 ,0.64062500 ,0.07317073 ,male
0.16495885 ,0.07333480 ,0.17365505 ,0.09533512 ,0.23596068 ,0.14062556 ,17.57440469 ,396.01741490 ,0.92101284 ,0.56429222 ,0.06005362 ,0.16495885 ,0.08275820 ,0.01990050 ,0.26666667 ,0.08996976 ,0.07031250 ,0.50781250 ,0.43750000 ,0.09285714 ,male
0.16251509 ,0.07626922 ,0.17296473 ,0.08941849 ,0.23942803 ,0.15000953 ,17.75014606 ,392.95434380 ,0.90421773 ,0.51906659 ,0.06005720 ,0.16251509 ,0.05704524 ,0.01845444 ,0.22535211 ,0.07031250 ,0.07031250 ,0.07031250 ,0.00000000 ,0.00000000 ,male
0.17234640 ,0.07282924 ,0.18486123 ,0.09702271 ,0.24090833 ,0.14388562 ,15.81225162 ,348.98963040 ,0.91302112 ,0.48605050 ,0.06005046 ,0.17234640 ,0.07592927 ,0.01632653 ,0.23188406 ,0.07575758 ,0.07031250 ,0.25000000 ,0.17968750 ,0.06250000 ,male
0.16770513 ,0.07077446 ,0.17944212 ,0.09762901 ,0.23177127 ,0.13414226 ,17.94848782 ,416.18363820 ,0.92125727 ,0.51932013 ,0.05994421 ,0.16770513 ,0.08121921 ,0.01588878 ,0.27118644 ,0.07382813 ,0.07031250 ,0.21093750 ,0.14062500 ,0.05128205 ,male
0.16862254 ,0.06978328 ,0.18223844 ,0.09742093 ,0.22703163 ,0.12961071 ,15.48038791 ,351.44427360 ,0.91376579 ,0.46716634 ,0.06012166 ,0.16862254 ,0.08185826 ,0.01617796 ,0.27118644 ,0.16562500 ,0.07031250 ,3.16406250 ,3.09375000 ,0.05922865 ,male
0.16640213 ,0.07658519 ,0.17262712 ,0.08750000 ,0.24084746 ,0.15334746 ,15.86218362 ,307.03508180 ,0.90615244 ,0.50463264 ,0.06021186 ,0.16640213 ,0.06096571 ,0.01622718 ,0.25806452 ,0.07031250 ,0.07031250 ,0.07031250 ,0.00000000 ,0.00000000 ,male
0.16908184 ,0.07091171 ,0.17846782 ,0.10181818 ,0.22565884 ,0.12384065 ,12.38536886 ,235.71066850 ,0.91907356 ,0.51295591 ,0.06006129 ,0.16908184 ,0.07517760 ,0.01632653 ,0.27118644 ,0.08217593 ,0.07031250 ,0.27343750 ,0.20312500 ,0.12130178 ,male
0.16019949 ,0.07031749 ,0.16568047 ,0.09360947 ,0.22753452 ,0.13392505 ,16.49595499 ,331.37183840 ,0.91597005 ,0.54193185 ,0.06019724 ,0.16019949 ,0.07428066 ,0.01596806 ,0.27118644 ,0.07645089 ,0.07031250 ,0.24218750 ,0.17187500 ,0.07407407 ,male
0.20081473 ,0.05380018 ,0.22023936 ,0.15545213 ,0.24257979 ,0.08712766 ,1.74336140 ,7.19120024 ,0.91600173 ,0.30116135 ,0.22247340 ,0.20081473 ,0.11612240 ,0.01866978 ,0.26666667 ,0.95647321 ,0.19531250 ,4.28906250 ,4.09375000 ,0.17779898 ,male
0.20867698 ,0.05269832 ,0.22646814 ,0.17527100 ,0.24981537 ,0.07454437 ,2.08208152 ,7.89826974 ,0.90224815 ,0.24063146 ,0.23047052 ,0.20867698 ,0.11512909 ,0.02213001 ,0.25000000 ,1.01635742 ,0.14062500 ,6.25000000 ,6.10937500 ,0.21483376 ,male
0.21495645 ,0.05344713 ,0.23692308 ,0.17501471 ,0.25457755 ,0.07956284 ,2.15640694 ,8.23818251 ,0.89968330 ,0.25188025 ,0.23904161 ,0.21495645 ,0.12413333 ,0.02702703 ,0.27118644 ,0.87063954 ,0.14843750 ,6.45312500 ,6.30468750 ,0.18413879 ,male
0.21148500 ,0.05387058 ,0.23293515 ,0.16066553 ,0.25383959 ,0.09317406 ,2.28452445 ,10.18895788 ,0.90305457 ,0.24802159 ,0.24858362 ,0.21148500 ,0.12341377 ,0.02391629 ,0.23188406 ,0.64615092 ,0.17187500 ,5.20312500 ,5.03125000 ,0.11981040 ,male
0.20692432 ,0.05309618 ,0.22656183 ,0.16411723 ,0.24437455 ,0.08025733 ,2.90705271 ,15.20252279 ,0.90583643 ,0.29065569 ,0.23817012 ,0.20692432 ,0.13005506 ,0.03168317 ,0.20000000 ,0.92610677 ,0.17187500 ,6.03125000 ,5.85937500 ,0.23448485 ,male
0.10782521 ,0.08040748 ,0.10079058 ,0.03084945 ,0.18109336 ,0.15024390 ,2.02954164 ,8.70901807 ,0.95946806 ,0.72893858 ,0.01271657 ,0.10782521 ,0.10211399 ,0.01891253 ,0.26666667 ,0.15585938 ,0.00781250 ,0.98437500 ,0.97656250 ,0.26311111 ,male
0.11586623 ,0.08173036 ,0.09949626 ,0.04078965 ,0.18755616 ,0.14676651 ,1.88567084 ,8.93340563 ,0.96603987 ,0.75954987 ,0.00667121 ,0.11586623 ,0.10353271 ,0.01869159 ,0.24615385 ,0.13687500 ,0.00781250 ,0.64062500 ,0.63281250 ,0.33098178 ,male
0.11320335 ,0.07795840 ,0.10239362 ,0.04319149 ,0.18728723 ,0.14409575 ,1.70125377 ,6.86310192 ,0.96170172 ,0.72793472 ,0.00335106 ,0.11320335 ,0.09465284 ,0.01897983 ,0.26229508 ,0.29101563 ,0.00781250 ,3.14062500 ,3.13281250 ,0.15082294 ,male
0.08515061 ,0.07964777 ,0.06962766 ,0.01414894 ,0.13031915 ,0.11617021 ,2.88327118 ,11.89447399 ,0.92799840 ,0.59990844 ,0.00521277 ,0.08515061 ,0.10904288 ,0.02124834 ,0.27586207 ,0.33562500 ,0.00781250 ,4.28906250 ,4.28125000 ,0.13793962 ,male
0.11561869 ,0.07705998 ,0.10280927 ,0.05023164 ,0.18892065 ,0.13868901 ,2.05325058 ,8.19079079 ,0.96095162 ,0.72381008 ,0.09797930 ,0.11561869 ,0.09756220 ,0.01630989 ,0.27118644 ,0.29486607 ,0.00781250 ,4.33593750 ,4.32812500 ,0.10920578 ,male
0.11331591 ,0.07788821 ,0.10496224 ,0.04319310 ,0.18153182 ,0.13833873 ,1.39877552 ,5.02412863 ,0.96529857 ,0.73821472 ,0.00407767 ,0.11331591 ,0.09984601 ,0.01927711 ,0.23529412 ,0.32835478 ,0.00781250 ,4.57031250 ,4.56250000 ,0.12693327 ,male
0.11921332 ,0.07828572 ,0.10341541 ,0.05382049 ,0.18948372 ,0.13566323 ,1.98550958 ,8.39424801 ,0.96288703 ,0.74929612 ,0.09807784 ,0.11921332 ,0.10403030 ,0.01824401 ,0.27118644 ,0.46697443 ,0.00781250 ,4.39062500 ,4.38281250 ,0.12664884 ,male
0.10549308 ,0.08237621 ,0.09179161 ,0.02864041 ,0.17984752 ,0.15120712 ,3.25864617 ,19.92000339 ,0.95959068 ,0.73526002 ,0.00444727 ,0.10549308 ,0.07673706 ,0.01598402 ,0.23188406 ,0.11965461 ,0.00781250 ,0.71875000 ,0.71093750 ,0.25016160 ,male
0.10845602 ,0.07948919 ,0.10058651 ,0.03510264 ,0.18023460 ,0.14513197 ,2.21399295 ,10.44753356 ,0.95842503 ,0.72154790 ,0.00697947 ,0.10845602 ,0.10164205 ,0.01785714 ,0.27586207 ,0.13541667 ,0.00781250 ,0.62500000 ,0.61718750 ,0.25798674 ,male
0.09985398 ,0.08010205 ,0.08767085 ,0.02694561 ,0.16772664 ,0.14078103 ,2.42528056 ,11.18196148 ,0.95619350 ,0.70762190 ,0.00995816 ,0.09985398 ,0.10652545 ,0.01574803 ,0.26666667 ,0.30570652 ,0.00781250 ,1.64062500 ,1.63281250 ,0.24729287 ,male
0.14502646 ,0.08403839 ,0.14460618 ,0.09575274 ,0.22053839 ,0.12478564 ,28.45025021 ,992.93382040 ,0.93732097 ,0.67682258 ,0.00000000 ,0.14502646 ,0.11012687 ,0.01576355 ,0.27586207 ,0.01477273 ,0.00781250 ,0.39062500 ,0.38281250 ,0.03703704 ,male
0.13846828 ,0.08584757 ,0.13428886 ,0.06822492 ,0.22211687 ,0.15389195 ,27.28409318 ,910.94440090 ,0.93791169 ,0.66525149 ,0.00000000 ,0.13846828 ,0.10522830 ,0.01651187 ,0.27586207 ,0.01671875 ,0.00781250 ,0.43750000 ,0.42968750 ,0.04230056 ,male
0.09791506 ,0.08550825 ,0.07815341 ,0.01789773 ,0.19051136 ,0.17261364 ,22.78488267 ,656.49060470 ,0.92735454 ,0.62839800 ,0.00000000 ,0.09791506 ,0.10196449 ,0.01570167 ,0.26666667 ,0.02103365 ,0.00781250 ,0.52343750 ,0.51562500 ,0.05263158 ,male
0.13648173 ,0.07975721 ,0.13359667 ,0.07043659 ,0.20228690 ,0.13185031 ,1.59968988 ,6.49030165 ,0.96759154 ,0.75537770 ,0.14407484 ,0.13648173 ,0.11268060 ,0.01720430 ,0.26229508 ,0.39471726 ,0.00781250 ,4.85156250 ,4.84375000 ,0.12345249 ,male
0.13572432 ,0.09104290 ,0.12863515 ,0.04645852 ,0.22404996 ,0.17759144 ,22.85102818 ,611.30352410 ,0.92976065 ,0.66227677 ,0.00000000 ,0.13572432 ,0.09235351 ,0.01609658 ,0.27118644 ,0.00781250 ,0.00781250 ,0.00781250 ,0.00000000 ,0.00000000 ,male
0.10587323 ,0.08975538 ,0.09724551 ,0.01580838 ,0.18970060 ,0.17389222 ,24.26769267 ,678.33535530 ,0.90679140 ,0.61251454 ,0.00000000 ,0.10587323 ,0.10280006 ,0.01664932 ,0.27118644 ,0.02050781 ,0.00781250 ,0.39843750 ,0.39062500 ,0.06709677 ,male
0.11263655 ,0.08591728 ,0.10388298 ,0.02438830 ,0.19659575 ,0.17220745 ,28.20161643 ,897.42225800 ,0.91082385 ,0.61442497 ,0.00000000 ,0.11263655 ,0.10563331 ,0.01582592 ,0.27118644 ,0.01848323 ,0.00781250 ,0.44531250 ,0.43750000 ,0.05000000 ,male
0.11628860 ,0.08921843 ,0.10610801 ,0.02346369 ,0.20517691 ,0.18171322 ,22.55522389 ,592.18938060 ,0.90321988 ,0.59735667 ,0.00000000 ,0.11628860 ,0.10467605 ,0.01604814 ,0.27586207 ,0.04175647 ,0.00781250 ,0.53125000 ,0.52343750 ,0.13432836 ,male
0.11328765 ,0.08448544 ,0.10460227 ,0.02386364 ,0.19607955 ,0.17221591 ,27.10352821 ,827.56713050 ,0.87815066 ,0.54278515 ,0.00000000 ,0.11328765 ,0.10738596 ,0.01897983 ,0.26229508 ,0.00781250 ,0.00781250 ,0.00781250 ,0.00000000 ,0.00000000 ,male
0.12244847 ,0.08626794 ,0.11162162 ,0.03821622 ,0.20451351 ,0.16629730 ,26.05466401 ,798.07153160 ,0.93438827 ,0.67484413 ,0.00000000 ,0.12244847 ,0.08661386 ,0.01619433 ,0.22857143 ,0.01695884 ,0.00781250 ,0.38281250 ,0.37500000 ,0.05000000 ,male
0.17429791 ,0.07262283 ,0.17829985 ,0.10364760 ,0.24602782 ,0.14238022 ,15.55340374 ,331.37748000 ,0.92529953 ,0.52306579 ,0.05993818 ,0.17429791 ,0.08930496 ,0.01582592 ,0.24615385 ,0.16488487 ,0.07031250 ,0.82812500 ,0.75781250 ,0.11158278 ,male
0.16497347 ,0.07285366 ,0.17702939 ,0.09274027 ,0.23396346 ,0.14122319 ,17.57498642 ,410.65573000 ,0.91898357 ,0.52670441 ,0.06004766 ,0.16497347 ,0.07904632 ,0.01627670 ,0.25806452 ,0.10066964 ,0.07031250 ,0.41406250 ,0.34375000 ,0.09224599 ,male
0.16580766 ,0.06985103 ,0.17613979 ,0.09741064 ,0.22150913 ,0.12409849 ,17.68789675 ,415.88246240 ,0.91940815 ,0.51977388 ,0.06004766 ,0.16580766 ,0.07699588 ,0.01635992 ,0.26229508 ,0.08794643 ,0.07031250 ,0.53125000 ,0.46093750 ,0.07876371 ,male
0.15505725 ,0.07221004 ,0.16089366 ,0.08532618 ,0.21894549 ,0.13361930 ,19.36406498 ,453.23964820 ,0.91857016 ,0.57954840 ,0.06005362 ,0.15505725 ,0.07625486 ,0.01656315 ,0.23880597 ,0.07182460 ,0.07031250 ,0.11718750 ,0.04687500 ,0.06666667 ,male
0.17031001 ,0.07308844 ,0.17628971 ,0.09214740 ,0.23961881 ,0.14747141 ,18.96949871 ,460.26124990 ,0.91431850 ,0.48376029 ,0.05994917 ,0.17031001 ,0.07346998 ,0.01611279 ,0.26229508 ,0.08375727 ,0.07031250 ,0.44531250 ,0.37500000 ,0.07341270 ,male
0.16318009 ,0.06804454 ,0.17717054 ,0.09998062 ,0.21718992 ,0.11720930 ,21.57970496 ,598.39264030 ,0.92646222 ,0.53410152 ,0.06009690 ,0.16318009 ,0.07179112 ,0.01637666 ,0.25806452 ,0.09046053 ,0.07031250 ,0.69531250 ,0.62500000 ,0.05491071 ,male
0.16174072 ,0.07197080 ,0.16671224 ,0.09118707 ,0.22953387 ,0.13834680 ,22.49760827 ,623.56309560 ,0.91597580 ,0.53247567 ,0.06003729 ,0.16174072 ,0.07755661 ,0.01624366 ,0.25396825 ,0.08504972 ,0.07031250 ,0.66406250 ,0.59375000 ,0.05079559 ,male
0.16098468 ,0.07116318 ,0.17253041 ,0.09469586 ,0.22038929 ,0.12569343 ,22.86886782 ,602.71615150 ,0.92015687 ,0.55499282 ,0.05995134 ,0.16098468 ,0.07147436 ,0.01627670 ,0.26229508 ,0.07031250 ,0.07031250 ,0.07031250 ,0.00000000 ,0.00000000 ,male
0.16987581 ,0.07334607 ,0.18058777 ,0.09362987 ,0.23796664 ,0.14433678 ,17.00408866 ,394.96950640 ,0.91541654 ,0.48169351 ,0.06004766 ,0.16987581 ,0.06851771 ,0.01632653 ,0.22857143 ,0.09531250 ,0.07031250 ,0.75000000 ,0.67968750 ,0.07572684 ,male
0.17182930 ,0.07193281 ,0.18010721 ,0.09905896 ,0.23964264 ,0.14058368 ,19.30579434 ,514.17830500 ,0.92678234 ,0.52859898 ,0.06003574 ,0.17182930 ,0.08986983 ,0.01590457 ,0.27586207 ,0.07880435 ,0.07031250 ,0.25000000 ,0.17968750 ,0.08309179 ,male
0.16895775 ,0.07207546 ,0.19672069 ,0.11077216 ,0.22501430 ,0.11424214 ,2.76516781 ,16.42982128 ,0.93755176 ,0.62361130 ,0.05018113 ,0.16895775 ,0.10879468 ,0.03470716 ,0.19047619 ,1.10714286 ,0.07812500 ,5.07031250 ,4.99218750 ,0.24213971 ,male
0.16646940 ,0.07757146 ,0.17900293 ,0.10838710 ,0.23011730 ,0.12173021 ,3.34112401 ,34.48562550 ,0.96178428 ,0.72993660 ,0.05008798 ,0.16646940 ,0.10337593 ,0.01716738 ,0.27586207 ,1.16887019 ,0.00781250 ,6.53125000 ,6.52343750 ,0.27279354 ,male
0.14787277 ,0.08738025 ,0.17518617 ,0.06497340 ,0.22172872 ,0.15675532 ,2.39071226 ,17.94759138 ,0.96631230 ,0.75915433 ,0.05007979 ,0.14787277 ,0.09339500 ,0.02000000 ,0.25000000 ,1.28377016 ,0.00781250 ,5.23437500 ,5.22656250 ,0.25070873 ,male
0.14874242 ,0.08625993 ,0.17304985 ,0.07061584 ,0.21985337 ,0.14923754 ,3.03717736 ,27.72348312 ,0.96909901 ,0.78244910 ,0.05008798 ,0.14874242 ,0.11076126 ,0.01985112 ,0.27586207 ,1.71151620 ,0.00781250 ,5.24218750 ,5.23437500 ,0.35653731 ,male
0.13867655 ,0.08818921 ,0.15662757 ,0.05029326 ,0.21307918 ,0.16278592 ,3.89238073 ,44.07791572 ,0.96647243 ,0.76919271 ,0.05008798 ,0.13867655 ,0.10718938 ,0.02409639 ,0.27586207 ,0.71569294 ,0.00781250 ,3.60937500 ,3.60156250 ,0.19595083 ,male
